financial,follow_cnt,followers_cnt,gender,status_cnt,verified_reason
True,351,109577,m,797,苏宁/云/商/集团/副总/副总裁/总裁
True,32,121499,m,2546,Acadine/Technologies/董事/董事长/兼/CEO/宫/力
True,222,4259242,m,964,OPPO/移动/通信/有限/有限公司/公司//CEO//陈/明/永
True,1290,159903,m,1097,阿里/影业/联席/总裁
True,79,207223,m,208,北大/大光/光华/学院/教授
True,842,350524,m,2317,天行健/行健/国际/物流/总裁
True,860,397086,f,1224,蓝/港/在线/联合/创始/创始人///董事///总裁/廖/明/香
True,871,117189,m,2148,点点/网///啪啪/创始/创始人/兼/CEO
True,7,426234,m,232,融/创/中国/控股/有限/有限公司/公司/董事/董事长
True,1168,438196,m,1822,中国/平安/安人/人寿/人寿保险/保险/股份/股份有限/有限/有限公司/公司/董事/董事长///丁当
True,1,483846,m,1183,国际/知名/经济/经济学/经济学家/济学/学家///代表/代表作/有///卖/桔/者/言/////中国/的/前途/////再/论/中国///等
True,214,116760,m,123,迈/普/集团/董事/董事长///第十/第十一/第十一届/十一/十一届/一届/全国/全国人大/国人/人大/人大代表/代表/花/欣
True,1119,121897,m,4357,飞亚达/亚达/品牌/总经理/经理/杜/熙
True,695,438760,f,1737,金山/金山词霸/词霸/CEO/王/欣
True,283,240577,m,663,安踏/董事/董事局/局主席/主席/兼/CEO/丁/世/忠
True,1,331371,m,1889,复旦/复旦大学/大学/大学教授/教授///金融/与/资本/本市/市场/研究/中心/主任
True,1947,206987,f,13678,美国/龙/族/集团/董事/董事长///电视/电视剧///蜜月/加加///创作/作人
True,443,357598,m,1926,易/宝/支付/副总/副总裁/总裁/余/晨
True,17,411056,m,66,全国/全国人大/国人/人大/人大代表/代表///娃哈哈/哈哈/董事/董事长/宗/庆/后
True,31,2002178,m,113,海航/集团/董事/董事局/局主席/主席
True,13,4864230,f,1767,银河/银河证券/证券/首席/经济/经济学/经济学家/济学/学家
True,69,202958,m,307,爱/奇/艺/联席/总裁//PPS/联合/创始/创始人/徐/伟/峰
True,382,23542660,m,8256,万科/企业/股份/股份有限/有限/有限公司/公司/董事/董事会/会主/主席
True,511,210461,m,1198,21/世纪/不动/不动产/动产/产中/中国/中国区/副董/副董事长/董事/董事长///总裁
True,247,116489,m,276,新浪/微博/博客///冷笑/笑话/精选////飞/博/共创/CEO
True,1835,256692,m,3431,厦门/亦/乐/互动/CEO
True,37,1765523,m,405,维新/新力/力特/资本/董事/董事长///创始/合伙/合伙人///阿里/阿里巴巴/巴巴/B2B/公司/前/CEO//百安居/安居/居中/中国/中国区/前/总裁
True,37,243508,m,119,华裔/美籍/企业/企业家//YouTube/的/创办/创办人/之一/陈/士/骏
True,48,208047,m,257,易/宝/支付//YeePay/com/CEO/唐/彬
True,47,215230,f,138,汤/臣/集团/主席/徐/枫
True,503,804299,m,2148,网/秦/CEO
True,155,113284,m,2018,安邦/咨询/创始/创始人///首席/研究/研究员//
True,72,515190,m,385,张/滇//HUBS1/汇通/通天/天下/总裁/总裁兼/CEO/
True,862,2560788,m,4206,海航/集团/文化/艺术/艺术总监/总监
True,26,173493,m,278,利/郎/集团/行政/总裁/总裁兼/执行/董事/王/良/星
True,1839,767930,m,14348,联合/绿/动/CEO/罗/争
True,3,338646,m,717,日本/著名/管理/管理学/管理学家/理学/理学家/学家///经济/评论/评论家/大/前/研/一
True,8,144540,m,7409,著名/经济/经济学/经济学家/济学/学家///哥伦比亚/哥伦比亚大学/伦比/比亚/亚大/大学/地球/研究/研究所/所长///联合/联合国/秘书/秘书长/长特/特别/顾问///杰弗里/弗里///萨克/萨克斯/克斯
True,9,2118977,m,4681,//末日/博士////美国/美国纽约/美国纽约大学/纽约/纽约大学/大学/大学教授/教授/鲁/里埃尔///鲁比/比尼
True,42,810073,m,614,孟加拉/孟加拉国/加拉/国/经济/经济学/经济学家/济学/学家//2006/年/诺贝/诺贝尔/诺贝尔奖/贝尔/奖得主/得主/穆罕/穆罕默/穆罕默德/默德///尤/努/斯
True,13,339595,m,56,2006/年/诺贝/诺贝尔/诺贝尔经济学奖/贝尔/经济/经济学/经济学奖/济学/奖得主/得主///新华/华都/商学/商学院/学院/学院院长/院长///埃德/埃德蒙/德蒙///费/尔/普/斯
True,224,2724568,m,3055,首创/集团/总经理/经理/刘晓光
True,358,305159,m,1319,链/家地/地产/董事/董事长/左/晖
True,9,112286,m,437,摩/立/特集/集团/创始/创始人/之一/兼/全球/CEO///傅/忠//Joe/Fuller/
True,211,2087852,m,904,苏宁/云/商/集团/副董/副董事长/董事/董事长/长孙/孙为民/为民
True,20,547920,m,58,用友/网络/董事/董事长/王文京
True,361,148764,m,2433,上海/海国/国有/国有资产/资产/产经/经营/有限/有限公司/公司/副总/副总裁/总裁///国/鑫/投资/董事/董事长/兼/首席/执行/执行官
True,212,240930,m,1046,前///京东/商城///副总/副总裁/总裁/石涛
True,19,412916,m,198,上海/上海财大/财大/大金/金融/金融学/教授///光大/策略/投资/投资部/前/总经理/经理///杨/剑/波
True,254,129578,f,2366,佳士得/高级/副总/副总裁/总裁///中国/执行/董事
True,487,745212,m,989,赛/富/亚洲/创始/合伙/合伙人/阎/焱
True,235,182609,m,1251,安信/证券/首席/经济/经济学/经济学家/济学/学家///高/善文
True,365,1258017,f,3159,梯子/子网//91/外教/网///世纪/佳/缘/创始/创始人/小龙/小龙女/龙女/龚/海燕
True,69,177042,m,1344,上海/起/凡/游戏/SVP/兼/CFO/陈/辉
True,487,4912112,f,5336,奥美/整合/行销/传播/集团/大中/大中华/大中华区/中华/区/副董/副董事长/董事/董事长
True,281,329377,m,735,百度/副总/副总裁/总裁/朱/光
True,505,163418,m,3446,华/扬/联众/CEO
True,34,1392732,m,115,央行/研究/研究局/首席/经济/经济学/经济学家/济学/学家
True,304,239159,f,713,中青/中青旅/青旅/青旅控股/控股/股份/股份有限/有限/有限公司/公司/副总/副总裁/总裁/葛/群
True,3,107302,m,605,雅高/酒店/管理/集团/东南/东南亚/南亚/及/东北/东北亚/北亚/首席/席运营/运营/运营官
True,283,111447,m,297,俄新社/北京/分社/社长/叶/菲/莫/夫
True,480,566488,m,1422,五星/控股/控股集团/集团/董事/董事长
True,29,437741,m,183,摩根/大通/亚洲/投资/投资银行/银行/副/主席/方方
True,332,410561,m,3307,街/旁/创始/创始人/兼/首席/执行/执行官/刘/大卫
True,132,174305,m,372,宅急送/急送/董事/董事长/陈/显/宝
True,114,172604,m,364,原/中国/中国消费者协会/消费/消费者/费者协会/协会/秘书/秘书长
True,272,346452,m,535,比亚/比亚迪/股份/股份有限/有限/有限公司/公司/高级/副总/副总裁/总裁
True,118,215877,m,201,麦/考/林/总裁/顾/备/春
True,201,6323771,f,1399,巨人/网络/副总/副总裁/总裁
True,11,332830,m,7,正/泰/集团/董事/董事长
True,1660,1243965,m,31,东方/财富/财富网/董事/董事长/兼/CEO//其实
True,372,169574,f,125,淘米/副总/副总裁/总裁
True,393,392132,m,1848,美加/乐/创始/创始人/CEO//拉手/网/创始/创始人///焦点/房产/房产网/网联/联合/创始/创始人
True,414,181551,m,1647,于/刚//1/号/店/董事/董事长
True,526,1134558,f,463,完美/世界/副总/副总裁/总裁
True,99,2441966,m,836,经纬/中国/创始/管理/理合/合伙/合伙人
True,254,153779,m,585,南方/基金/管理/公司/副总/副总经理/总经理/经理///郑/文/祥
True,12,309624,m,40,人民/人民大学/大学/经济/经济学/济学/学院/学院院长/院长/杨/瑞/龙
True,28,4001687,m,223,国务/国务院/国务院发展研究中心/发展/研究/中心/金融/研究/研究所/所长
True,212,148125,m,43,淘米/CFO
True,427,336111,m,213,华达/国际/控股/控股集团/集团/董事/董事局/局主席/主席
True,11,201857,m,54,东风/东风悦达/悦达/悦达起亚/起亚/汽车/有限/有限公司/公司/总经理/经理///苏南/永//
True,227,137272,m,325,前///埃森/埃森哲/咨询/公司/大中/大中华/大中华区/中华/区/主席
True,59,163558,m,8,中原/集团/创始/创始人///中原/集团/董事/兼/AM730/主席
True,1,150300,m,22,三菱/汽车/销售///中国///有限/有限公司/公司/总经理/经理
True,19,177867,m,15,海马/集团/副总/副总裁/总裁///海马/郑州/总经理/经理/孙/忠/春
True,0,203734,m,10,标致/品牌/全球/总裁/朗/博文//
True,4,123793,m,20,雪铁龙/总经理/经理/鹏飞
True,3,170340,m,28,奇瑞/汽车/董事/董事长/尹/同/跃
True,0,200392,m,13,长安/马自达/总经理/经理/柳/川/昌/巳
True,5,238902,m,41,长城/长城汽车/汽车/董事/董事长/魏/建军
True,89,155384,m,11,纳/威/司/达亚/亚太/亚太区/总裁//TroyClarke
True,1,196953,m,1,北京/现代/总经理/经理/卢/载/万//
True,2,178871,m,1,北汽/集团/总经理/经理/汪/大/总//
True,166,370932,m,2419,上海/证/大集/集团/董事/董事长/戴/志/康
True,1,116638,m,0,中国/长安/长安汽车/汽车/汽车集团/集团/董事/董事长///党委/党委书记/书记///重庆/长安/长安汽车/汽车/股份/股份有限/有限/有限公司/公司/董事/董事长///徐/留/平
True,310,171295,m,105553,知名/情感/博/主///头条/条文/文章/作者
True,613,90694,m,2653,北京/紫禁城/禁城/影业/有限/有限责任/责任/公司/总经理/经理
True,116,109147,m,1530,魅/族/科技/高级/副总/副总裁/总裁
True,324,50433,m,484,新疆/德/汇/实业/实业集团/集团///李文杰
True,461,37269,m,2308,兴复/艺文/文科/科技/CEO
True,801,39345,m,3035,中国/中国电信/国电/电信/福建/号/百/信息/服务/分公司/公司/总经理/经理///林/能/清
True,169,46104,m,2353,上海/海东/锦/文化/传播/有限/有限公司/公司/董事/董事长/裘/立新
True,655,87682,m,8574,多伦/多伦多/大学/地理/与/规划/系/助教/教授///张/军
True,947,57536,m,2365,霍/氏/集团/CEO/李/嘉
True,31,97071,m,333,格林/格林柯尔/集团/创办/创办人/顾雏军
True,39,33354,m,41,太子/太子奶/创始/创始人///独立/经济/经济学/济学/学者
True,49,74435,m,3920,美国/E//Entertainment//娱乐/电视/电视频道/视频/频道/创始/创始人///美/天/发展/集团/总裁
True,501,11971,f,3839,法国/黛/堡/嘉/莱/中国/中国区/总裁//
True,142,64271,m,2359,超越/极限/执行/执行长/行长/许/伯/愷
True,76,30405,m,32,苏丹/被/袭/员工/李/艳/男友///侯/显明
True,909,221907,f,16936,/1
True,2003,23817,m,6907,钱/方/联合/创始/创始人
True,3,73294,m,28,全/國/政/協/常委///上海/唐/君/遠/教育/基金/會/理事/長
True,150,65656,m,3153,上海/海风/捷/机械/有限/有限公司/公司///执行/总监/李志军/志军
True,149,53833,m,5091,Founding/Partner/of/KiBiSi///Skibsted/Ideation/A/S
True,484,24765,f,2678,娱乐/乐天/天堂/文化/文化传媒/传媒/集团/有限/有限公司/公司/董事/总经理/经理
True,1135,24069,m,8208,财经/财经网//Marketwatch/com//创始/创始人/之一///天使/投资/投资者/Bill/Bishop
True,95,55881,f,1322,中国/连锁/经营/协会/协会会长/会会/会长///郭戈平
True,1457,95083,m,13079,澳大利/澳大利亚/澳大利亚广播公司/大利/利亚/广播/广播公司/公司/ABC/中文/文部/主任
True,506,83112,m,886,鬍/鬚/先生/CEO
True,407,31418,m,2403,//红楼/红楼梦/世界///创意/人///江苏/红楼/红楼梦/世界/股份/股份有限/有限/有限公司/公司/董事/董事长/刘/金星
True,1794,84214,m,3079,/1
True,968,33568,f,5598,英皇/娛/樂/集/團///數/碼/娛/樂/部/總/經/理
True,83,13143,m,356,真彩/文具/具有/有限/有限公司/公司/董事/董事长/总裁/黄/小喜
True,409,29000,m,507,东/世/天/承/国际/有限/有限公司/公司///董事/董事长
True,215,78660,f,436,安/芙/兰/资本/董事/董事长
True,112,87410,m,464,陈/伍/胜///通/领/科技/集团/董事/董事长//2010CCTV/年度/经济/人物
True,2365,58900,m,2258,SPI/绿/能/宝/公司/董事/董事长
True,1060,45698,f,3627,众/基金///春/暖/基金/执行/总监///文/绾
True,146,57113,m,10992,President/of/George/Mason/University
True,72,67198,m,11,达/洪/控股///香港///有限/有限公司/公司/执行/董事/潘/义/洪
True,171,91822,m,104,华为/华为技术/华为技术有限公司/技术/有限/有限公司/公司/高级/副总/副总裁/总裁/丁/耘
True,2463,25707,m,3160,艳阳/度假/创始/创始人///董事/董事长///江苏/品牌/学会/常务/常务理事/理事/夏/建文
True,198,51752,m,663,新丝路/丝路/集团/董事/董事长/李/小/白
True,2003,38665,m,15384,浙商/创投/投资/投资部/部副/副总/副总经理/总经理/经理
True,1870,98385,m,4029,WiWide/com//迈/外/迪/科技/CEO//联合/创始/创始人
True,2,77225,m,8012,美国/爱荷华/爱荷华州/华州/农业/农业部/部长/比尔///诺/西
True,146,40098,m,1537,Senior/Vice/President//Sustainable/Development//SABMiller
True,4,49445,m,1395,前/伦敦/伦敦市/市长//2012/伦敦/伦敦市/市长/长大/大选/工党/竞选/竞选人/选人/肯///利文/利文斯/文斯通
True,27,32521,m,28,卡内/卡内基/国际/和平/基金/基金会/高级/研究/研究员///世界/世界银行/银行/行前/中国/业务/业务局/局局长/局长
True,4,17557,m,32,太极/太极集团/集团/董事/董事局/局主席/主席/白/礼/西
True,1955,68066,m,1796,上海/铜/爵/资本/总经理/经理///首席/投资/官
True,207,290799,m,1541,/1
True,150,81360,m,669,IBM/中国/副总/副总裁/总裁
True,148,67321,m,175,百合/网/首席/执行/执行官/官田/田范江
True,74,82869,f,96,前//56/网/创始/创始人///总裁/周/娟
True,613,26450,m,785,appWORKS/之/初/創/業/投/資/創/辦/人/暨/合夥人
True,1420,19088,m,0,/1
True,38,76881,f,62,保利/房地/房地产/地产///集团///股份/股份有限/有限/有限公司/公司/董事/董事长
True,130,28453,m,46,GE/金融///朱/叶/青
True,2996,80784,m,6212,北京/环境/交易/交易所/总经理/经理/梅/德文
True,29,85701,f,2180,/1
True,2995,84961,m,5752,鼎力/联合///网络/运营/总监///前/F/团/渠道/合作/总监
True,60,38501,m,37,大同/煤矿/集团/有限/有限责任/责任/公司/公司党委/党委/副/书记
True,314,10091,f,597,中影/影星/美/电影/电影院/电影院线/影院/院线/副总/副总经理/总经理/经理/燕/羽
True,148,38987,m,32,天使/投资/投资人///前/腾讯/高级/执行/副总/副总裁/总裁///李/海/翔
True,168,60072,m,270,J/D//Power//亚太/太公/公司/中国/中国区/副总/副总裁/总裁/总裁兼/董事/总经理/经理
True,1082,12363,m,785,中国/中国农业银行/农业/农业银行/银行/谢/凯//
True,533,83911,m,740,卓/尔/控股/有限/有限公司/公司/董事/董事长/阎/志
True,10,9679,m,6,美/银/美林/林中/中国/中国区/行政/总裁/刘/二/飞
True,669,68192,f,168,乡村/基/创始/创始人///董事/董事长/李/红
True,70,29723,m,508,中兴/中兴通讯/通讯/副总/副总裁/总裁/阚/玉/伦
True,2,35295,m,138,华沙/科/兹/明/斯/大学/经济/经济学/济学/教授////波兰/前/副总/总理
